5.761602146181358242e-01,-9.752002170485593591e-02,-1.148697413456548633e+00,-4.479895290089603299e-01,1.542112781252125142e+00,4.170598371235506585e-01,1.042068683660621442e+00,-5.620943393465891447e-01,9.979371613083410919e-01,2.472294725114933256e-01,1.836006669402712177e+00,7.354731498219574393e-01,2.546469222177596414e-01,-6.615040738494605277e-01,-6.475912147039472044e-01,4.547447441373575483e-01,-5.923608528494781478e-01,-4.157674722690097302e-01,-1.780093334196227728e-01,1.574476231143577598e+00,-8.552755649325569642e-01,8.077897279818841980e-01,5.231168536543551184e-01,6.948643763103079518e-01,7.712803898906046562e-01,-3.523368038752576759e-01,-4.384604104091426313e-01,-2.754416593573237315e-01,1.465997334122715046e+00,-3.926825493140451706e-01,-7.673607759893803504e-01,3.221507607285853392e-01,-2.723046999187642037e+00,1.054921768816662553e+00,-3.057655408918734663e-01,4.152912227364925490e-01,-3.072167548477803267e-01,3.000934100702970855e-02,-9.508471530626673163e-01,3.740659865685675989e-01,-4.804937330211251356e-01,-5.779673458244088957e-01,-1.909498492231714195e+00,-1.002721091266470660e-01,2.605925622626889537e-01,1.218126252856352593e-01,-1.229730784618500994e-01,-2.223771818697607650e+00,7.245764070355136255e-01,4.971469609090259922e-01,-9.348104984848696342e-01,-1.173181996500995528e+00,-4.444162843493775772e-01,-7.298801970804189576e-01,-9.439392395293283444e-01,-9.177363161288656368e-01,-7.739429110854960658e-01,6.836056153011233968e-03,3.905449924055261202e-02,7.055293492744004746e-01,-1.078335610567409564e+00,-5.015310214615169987e-02,1.814187144199164853e-02,-2.237826970639163193e-01,-1.494399950493449369e-01,4.372810853067992665e-01,6.039577243520399819e-01,-1.672276623467630896e-01,-1.096235616474246222e-01,-9.849605420380098675e-01,6.750664646875693675e-01,1.101877031235642290e+00,-4.034008707949536809e-01,-9.001663289243828914e-02,3.332346755498671875e-01,-7.701079953565899139e-01,-9.297447151525639608e-01,-8.124735875576574173e-01,1.647388290332980842e+00,1.724760558388501508e+00,2.969878956969163597e-01,1.259918946755278046e+00,1.443626581713690071e-01,6.713254904055626637e-01,1.285579580759935059e+00,7.421434043014700777e-01,1.406238575686891368e+00,-2.816706518079762911e-01,3.024842076283942860e-01,-2.110752881264311986e-01,-1.448681505804281899e+00,-7.245257637926270089e-01,-2.619505857767746582e-01,1.023353558545627040e+00,2.713431466992463070e-01,1.510469400255062544e-01,1.492787017105909442e+00,3.518300193639011253e-01,3.300051576154158783e-01,-8.055950229348033398e-01
5.940917236610843144e-01,6.851795731162458880e-01,-3.680715797809578360e-01,-3.543751979787052031e-01,8.794926868585524193e-01,2.670428770603826552e-01,-3.796377176428795686e-01,-1.011270601257452606e+00,-4.506829349680354091e-01,2.041811431052079073e-01,9.409309786141344389e-01,-3.350022435506475049e-02,3.043920032948052024e-01,-5.192055672858613136e-01,-7.274740613933300404e-01,4.618657149897649195e-01,8.732203417246041655e-01,3.921192810725934730e-01,-1.816065884364699567e-01,1.441096463148427986e+00,-1.470013298073485242e+00,9.030489858318724306e-01,6.185618980080077600e-01,1.189503475831922952e+00,-4.090608633463082566e-01,-1.847708216199861031e+00,-9.076063809807778660e-02,1.520154171692145839e+00,1.211863141166708457e+00,-7.790291663022644864e-01,-1.489790376487149626e+00,-6.534386549562971602e-01,-2.405927098025868016e+00,-1.901847967393684169e-01,7.994892695491941786e-03,7.565063925216842788e-01,-7.541112803278335885e-01,3.839260990384872896e-01,-1.655864881914328901e+00,7.510599662616577188e-01,-7.933791838229190541e-01,-9.840271164928638958e-01,-2.238881196514902250e+00,6.448508970594307721e-01,1.572722263044634694e+00,1.183201033315268047e+00,3.082626634199383056e-02,-2.586347777494705014e+00,-4.811472545408437829e-01,6.298203031144986586e-01,-1.340774297603135601e+00,4.062942936362787250e-01,-3.151288896040184695e-01,-5.258814944129495128e-01,-1.621784234332288799e+00,-2.180659295056093683e+00,-6.777819569409406775e-01,5.666010085777760663e-01,5.161839282961866449e-01,4.532479216348996309e-01,-2.018869555549657413e+00,-4.462589049527639906e-01,2.629782003258860912e-01,-2.814454398038689908e-01,-1.302296663908168173e-01,2.197232368331773766e-01,1.354580394062534943e+00,6.609456168201163218e-01,4.740539411542348813e-01,-5.927170118344623345e-02,3.495882957677208247e-01,1.407062716738677333e+00,-6.241272932616814470e-03,4.490207088920017409e-01,6.004217932068629526e-01,2.374438906577794606e-01,-3.793692460499011876e-01,-2.719352462253285529e-01,2.419300646608732563e+00,2.520127431832066112e+00,-2.100387984618860837e-01,1.610749178027788053e+00,-7.758076034519385544e-01,1.319883031439992749e+00,1.286252505129908519e+00,1.315302211061123994e-01,4.567976404965543025e-01,-5.947702169066777511e-01,6.302022804005417977e-02,-6.952956792013927911e-01,-8.515770871298026234e-01,-9.406428554997764424e-01,-7.400201410634973387e-01,5.325963816636909709e-02,2.418063621741791958e-01,6.897762383516458096e-01,7.739179727463837422e-01,1.826775470765899245e-01,4.533440509867028845e-01,-6.114619584991728973e-02
2.972283797545766104e-01,4.397432461661970327e-01,-1.002668991303098611e+00,-1.116443855851908529e+00,1.184235739442938806e+00,5.592500404819794602e-01,2.068091991063128743e-01,-3.016110257191391142e-01,1.165324007037301213e+00,8.656435039503433959e-01,1.569317068256567582e+00,1.487681342598188294e+00,-3.305462221883965768e-01,-8.721416488857662574e-02,-3.086254434515251499e-01,6.235483073116373509e-01,-7.001948941733826537e-01,-1.589927104790061704e-02,1.028766485259208358e-01,1.201803695975855790e+00,-3.708687718905664399e-01,1.735508741595077620e+00,8.869557956485883965e-01,-6.808307102834276758e-02,-1.607945565709073821e-01,-7.955026926315851288e-01,-9.965464327615710660e-01,-1.686393501875464773e+00,4.929920114561712197e-01,6.013878112687583988e-01,-1.461169743026780710e+00,1.902667370832931415e-01,-2.831495351642952851e+00,-2.366285987850795247e-01,-5.723355906292568740e-01,1.243358160212460817e+00,-1.225176353924712497e-01,2.484810313066995735e-01,-6.492152860537542258e-01,-3.357661811069609370e-01,-5.782473391123756912e-01,-5.992277614083826309e-01,-4.732361933498172024e-01,2.210124031393453092e-01,4.761803299078194440e-01,3.356431257080869091e-01,4.182461012042645865e-01,-2.397081819622890020e+00,-1.077453679071003756e-01,1.096203183711618623e+00,-1.207379250594901920e+00,-6.454900278819674098e-01,9.914503888423405187e-02,-1.132832565185611262e+00,-1.082808499005696978e+00,-1.454339961352711708e+00,-4.458885347046459557e-02,3.682448537691284662e-01,6.268513749657200762e-02,5.430834434756374174e-01,-1.753759156697808574e+00,-2.636405743618034370e-01,2.310826613529069484e-01,-1.830635678637871910e-01,9.628191947169159048e-01,-3.887504349197178910e-01,1.176344335387472656e-01,1.131808612455612595e+00,-6.654599801849683249e-01,-1.032580382653072615e+00,9.405032024799853119e-01,5.854884362183679913e-01,3.954543349337793501e-01,5.286208830568502881e-01,-3.142252133810549686e-01,-6.997677855079209586e-01,-7.123267889399346187e-01,-1.660429331602637948e+00,9.043174250374576006e-01,2.037162619236654315e+00,7.016002110338959152e-01,2.360410380097846872e+00,-5.595975042461481808e-01,5.635557571856287806e-01,6.051879086267500929e-01,3.732898239783287164e-01,1.784327724606238785e+00,-1.147211896933094444e+00,4.264078794015080387e-01,-4.214122186627787259e-01,-8.144067726761214931e-01,-9.217300402680871363e-01,-5.503646304809755030e-01,5.271324071502963005e-01,5.791000906678686055e-01,1.476395002760079846e-03,1.608000724234736944e+00,2.470047290883678193e-01,9.838717037970753365e-01,-7.976900430994465774e-01
1.544722578825067083e-01,1.235124646079555216e-01,-2.314817572273112911e-01,-6.885674619457760048e-01,8.296245463326453740e-01,-5.098599735491006202e-01,-6.472913785888081417e-01,-2.098414782936036116e-01,9.332182429432509529e-01,7.690420963588746606e-01,1.654512779110441700e+00,1.114183043783586458e+00,-3.978216047662242461e-01,-3.389069867840125982e-01,-7.929364755600177839e-01,1.335192803560346198e+00,4.619049301569554955e-01,-1.763114093965417739e-01,-1.063290870933145005e+00,8.331557497698063863e-02,-7.851889224582367932e-01,3.399382372308635269e-01,-1.473386248968947543e-01,-7.427936387977326915e-02,3.459390164008234181e-01,-1.592959602340121572e+00,-1.930375196998273646e+00,1.533271983630118129e-01,6.779656498320295599e-01,1.083095686764371068e+00,-2.359861113141618727e+00,6.134077266233783909e-01,-1.885162285279219585e+00,-1.075707374891445023e-01,-6.899046508538931866e-01,6.396511346384778918e-01,9.663026122931171746e-02,7.327731025211181581e-01,-3.910235715221179187e-01,-6.193304889545276498e-02,-1.224499516688480671e+00,2.092029565298402782e-01,-5.257446334535748056e-01,-2.747623516721686698e-01,1.678419147315628690e+00,1.362178888442374225e+00,-8.251320289464321167e-01,-1.144579375728719928e+00,2.758408807743360433e-02,5.617340226507900880e-01,-7.044061630917417549e-01,3.840094468548326812e-01,2.059388148865156920e-01,-1.238310105974379516e+00,-6.279002520749267235e-01,-1.425793786784786299e+00,2.917838609671696837e-01,-3.581551036765627527e-02,-1.364356020355682042e-01,-6.524972098021868394e-01,-2.591019742251845503e+00,7.474990902683037453e-01,1.654849403342058267e-01,-6.926425738694430567e-01,8.595868703268348954e-01,4.313218883751042676e-01,9.737079659632049689e-01,7.675665241582197984e-01,-6.441212658984211137e-01,-2.829177707073346482e-01,1.383350796657988546e+00,1.008469889655118745e+00,6.798710907002066817e-01,1.506719350617726771e-01,-6.896870393718512737e-01,-8.873637748851780360e-01,-9.299769951694470960e-01,-1.165620206094543532e+00,1.014789043787086564e+00,1.042486178257099549e+00,-1.342966126781414582e+00,1.713842947389880411e+00,3.018035174759559069e-02,3.767331404519524973e-02,3.023424484324709338e-01,9.951613922356564723e-01,1.379502032054024774e+00,-9.194357988758594669e-01,-3.676740949126653946e-01,1.528793872380652119e-01,-6.906392569747914489e-01,-5.327105922262911353e-01,-1.131010334351222335e+00,-4.593244237750398473e-01,1.039228029653351815e+00,5.375609484037535690e-01,9.324285216093892714e-01,-1.773060798866495646e-01,1.237907763249402882e+00,-5.779949664452486147e-01
-7.165652214050755031e-01,2.850551206018187012e-01,-3.750485052929651286e-01,1.078405201602483515e-01,7.320546248766326425e-01,6.341755004294222786e-01,-9.198958229869003134e-01,-5.066137491107893798e-01,8.629050013485001225e-02,1.191958989374674927e+00,-2.345413942464489865e-01,1.584143500942657656e+00,-4.187296926099696726e-01,-4.032669513688083018e-01,-4.823551518936456395e-01,6.912923736266500807e-01,2.302573418795555715e-01,3.856036800080998583e-01,-4.625928021127715950e-01,4.031761209783455979e-01,1.864343830131366120e-01,1.910253689295084767e+00,-1.677547232021435186e-01,-8.363185832355013449e-01,-3.083402043104779278e-01,-2.241204442577950484e+00,-3.103907809250448513e-01,6.434402763843906081e-01,1.067050954774996008e+00,1.544308899207620378e-01,-1.413703292128188349e-01,8.553964402023546132e-01,-1.236399297438513623e+00,-3.916338465674237823e-02,-1.412054167178142527e-01,5.124767938336896034e-01,5.132550097020702751e-01,5.773850185589105566e-01,7.906878624785945719e-02,1.656399591192939891e+00,-7.827297208016887886e-01,-3.732923219332419107e-01,-6.149679336770004223e-01,3.345845274083679710e-01,-4.943394179017187445e-02,-2.418692904300945579e-01,1.368671451610602163e-01,-2.158922959155903154e+00,-6.622200663281195832e-01,7.791596431228642317e-01,-2.547162920804388331e-01,3.014929949263772113e-01,2.633048893371066068e-01,5.732102243218119009e-01,-1.513056184363870960e-01,-1.872589994235584587e+00,-2.065576248888797151e-01,2.301729620936006360e-01,-1.435830191441638481e+00,-3.692650550501709317e-01,-1.241999837007339513e+00,-7.217757882608587527e-01,-3.547151308534954861e-01,-4.698684921542746751e-01,1.110773680549264286e+00,1.465963823023333501e-01,1.353653422883644764e+00,7.591882290071323425e-01,-2.104276768290000155e-01,-1.474260483580087433e+00,-6.925810354214804176e-01,-2.108517546548911437e-01,6.604038230313466484e-02,7.866052727559196267e-01,8.807129246928251387e-01,4.059543111942771620e-01,-1.116207006709083682e+00,-6.653428736359954243e-01,1.816355889781261723e+00,-1.525197545098869734e+00,2.816977737682576644e-01,1.654537665193990925e+00,-6.752839465738101898e-01,6.831047409100210466e-01,-8.447167110033650950e-01,-4.959864609187513151e-01,2.578781864525447540e-02,1.776946659898888045e-02,-9.527584476406414371e-01,-4.711500634059582748e-01,2.720083106912128401e-01,1.846211217615858768e-01,-1.329158531221260320e-01,8.779273506241323799e-02,1.281474923167444935e-01,1.225894969224617270e+00,3.879131637455960901e-01,-4.035032946256055797e-01,1.293157796554948114e+00,1.359408044514893721e+00
1.125658223593663632e+00,1.796542422938619821e-01,3.779809761945291391e-01,1.970286697623543637e-01,3.757025321902535131e-01,2.500308996773441539e-01,-4.552892445373400987e-01,1.883096297633313557e-02,1.042668173738382942e+00,3.313996407733745819e-01,-3.804094414402389712e-01,2.473441101241283135e+00,-1.257081011216728272e-01,4.345568097873388214e-02,5.191775705805010688e-01,5.699141647956221801e-01,6.798152694616552694e-01,-1.536471678583093692e-01,4.729126987080397027e-01,5.279521377069328336e-01,6.146757481299957027e-01,-5.191642867347788792e-01,-4.314277417495220313e-01,-5.678741722931969216e-01,-3.215656761159302324e-02,-1.618412708889929830e+00,-8.236153253324293155e-01,4.068038136198870447e-01,7.729504389031066625e-01,6.876800241092376753e-01,-1.905508229453430902e+00,7.616423136080446854e-02,-8.274244763069010800e-01,5.750229920034808373e-01,-1.193941138063473462e+00,-6.175905651692045195e-01,8.379078115428499896e-01,2.902069560305122198e-01,-2.185783515191492277e-01,-5.383505284908031152e-01,-1.814593489815412131e+00,-4.799383414021797800e-01,-3.733315945837716310e-01,-4.662576131136852986e-02,5.619388847680335530e-01,1.214156055872534612e+00,-4.978713513287053027e-02,-1.576467626805188260e+00,4.044670049264927902e-01,-1.708822224992147254e-01,-7.122727768527468140e-01,1.095082442805689782e+00,8.454890613398359511e-02,-7.088762422804428809e-01,7.620194359293545883e-02,3.171165068066648662e-01,-2.319547011827609306e-01,-4.664115309729261472e-01,5.678702399295403325e-01,-3.437023617368957229e-01,-1.645907119092542503e+00,1.546546965766625314e+00,-7.759430203277263294e-01,-2.036058618006427179e-01,1.433194840849299823e+00,5.838495531128843341e-01,-4.998903129776351983e-01,3.140132704291233035e-01,2.116453222071447773e-02,4.447668665160837975e-02,3.474730963724224631e-01,9.652215006378717099e-02,4.654754290556486485e-01,9.461608868044447673e-01,-5.288128293328748786e-01,-8.778401328462632769e-01,-5.682915810017736824e-01,-4.718662989908430916e-01,1.957577080322029595e+00,-2.101694888455239718e-01,-1.156141228781570468e-01,1.410146642639186876e+00,-8.445838812944672647e-01,2.247419244621954026e-01,6.753550052587157237e-01,-6.423868478226336665e-01,4.275167780249567069e-03,-1.703107286867601988e-01,-9.651154381222979417e-01,-6.804064871220673050e-01,-3.521717077282718322e-01,-2.793895273828789216e-01,-2.025864733356865344e+00,1.308634056362268261e+00,6.944648700753360826e-01,-2.449102407367955703e-01,4.859306324800242161e-01,-2.609108553184763882e-02,9.087640551769338160e-01,1.806881856749244925e-02
-1.338733950446380494e-01,1.238715136069701989e-01,-9.544513658504341636e-02,-1.841996743010230864e+00,1.225378200734675294e-01,2.050761441236255700e-01,1.672056329854381684e-01,-1.462999020043197707e+00,2.014123724165869933e-01,7.771314364891297455e-01,-2.042815842608728949e-01,1.436721520508369210e+00,-1.834168223076999560e+00,3.020152925127655430e-01,-1.214852016580266758e+00,-9.773445798320765099e-02,3.381520578005030031e-01,9.943129730615990480e-01,7.525879204282562851e-01,5.478812865377475916e-01,-6.891297520353105721e-01,7.006180896615875620e-01,-1.614503823236753677e-01,1.003534907421046452e+00,6.182668221679873954e-02,-1.098806291610244346e+00,-4.480035095378012006e-02,1.214718769092604012e+00,1.690009068951726201e+00,1.921826568853045791e-03,-6.883673793291467113e-02,9.182304543706650835e-01,-1.896945440272994832e+00,-2.304098432199403468e-01,1.887901829475505389e-01,7.929439876773095586e-01,6.816062618845840637e-01,2.108859071017800346e+00,-2.302906090019909424e-01,1.202797331428218763e+00,-8.378570603218066237e-01,-7.127971329712333715e-01,-1.580700422106894099e+00,-2.810365614082421248e-01,4.250157640412502991e-01,-8.990802486866779353e-02,1.368889311837266642e-01,-1.272619031205372453e+00,7.395050161455097859e-01,7.197413286474924066e-01,-2.056991814857447032e-01,-1.040115122364642541e+00,9.324904774203052193e-01,6.910111989261922272e-01,-1.062309545627109220e+00,-1.803456806945304969e+00,-1.397597296288771440e-01,5.071710018606989667e-01,-7.038857005185260585e-01,9.375325624596765328e-01,-9.167976407034582609e-01,-7.355278136704507252e-01,-1.182081058231643667e+00,-6.340082887136389012e-01,2.553270683213250680e-01,2.520447816603378355e-01,9.707541639470608219e-01,9.800980606913861637e-01,-1.584451771891089766e+00,-1.777643351857083776e+00,6.404851044251868263e-03,2.995876764813761861e-01,-9.675476272857570781e-02,-9.375359156849972786e-01,-4.785160433949804393e-01,-7.194057031190838059e-01,-1.084112881609891055e+00,-9.783888860523182185e-01,2.477013535093649743e+00,-6.157781790024363655e-01,1.600594036946177523e+00,7.187671783204891973e-01,5.280483687600355802e-01,-2.513133661525278617e-01,-5.437382681362289416e-01,-1.796957752786589313e-01,-5.297355983541037761e-01,6.281660932696416788e-01,5.019607693527949888e-01,-3.791248677541420586e-01,-1.876208759857833197e+00,3.873330317101960629e-01,4.219623212873661600e-01,8.802618249871162481e-01,-3.699009779700357936e-01,4.869800391416562180e-01,6.620356752679141810e-01,3.191984129093265454e-01,4.297612067964972637e-01,1.085283286575077666e+00
4.196544082712128643e-01,7.525440168323134227e-01,-2.420808376967213682e-01,-5.766265490898394575e-01,6.773779125800748480e-01,1.075019146262821135e+00,6.571921768578548040e-01,-9.158908600023104585e-01,5.808789801143794673e-02,1.078632826327344252e-01,5.999116798921239058e-01,5.554547228532237257e-01,-8.798994210723096732e-01,-2.179279432237574698e-01,-1.366663709829954443e-01,1.144440152369291253e-01,-3.178921795938398076e-01,1.472579224763130634e+00,2.770516406369838425e-01,9.852162302624182244e-01,-1.575106181844765585e+00,1.006122283712983068e+00,1.737793235599250918e-01,-2.294454426164712485e-02,1.081867035015179335e+00,-4.259977276864009843e-01,7.951631115615046541e-01,4.110825180469424023e-01,1.071082158804813167e+00,-5.410968156561671849e-01,7.132420721287933141e-01,1.065545027521797250e+00,-2.008057406301253067e+00,4.170255550698345748e-01,9.359655199074767840e-02,2.599049647926700013e-01,4.866743092511181534e-01,7.072821167295841871e-01,-4.656546558559052085e-02,-3.533738447923999437e-02,-3.864826172390952719e-01,-8.502512596819400414e-01,-1.406094298830633305e+00,-1.686273850943198482e+00,-2.394848352404042313e-01,-8.176941131473288715e-01,1.009917027918840748e-01,-2.078573232727394693e+00,-2.161600805190821983e-01,6.627744354589690245e-02,6.374283499314539053e-03,-7.086238917528843162e-01,2.370406790185625445e-01,7.452574760428303247e-01,-7.665788978445826629e-01,-1.612186332806677447e+00,-4.005582742142375086e-01,7.172300983372850158e-01,-5.677595061183551284e-01,6.450461927316727406e-01,-3.485723806128485092e-01,-1.429292885074856523e+00,-8.221278722862042088e-01,-1.411513745929853680e+00,-1.611794567895040498e+00,3.951336886175692564e-01,8.487850903594786889e-01,2.514998932808404364e-01,-3.888314642820395739e-01,-1.301404279331996205e+00,4.326713490863299816e-01,5.267468496313090220e-01,-3.427594522880314520e-01,-2.677101787481567241e-01,5.676558576857880789e-01,4.549905728778345232e-02,-1.104529778376121429e+00,-4.743143354537385781e-01,6.785922963115399442e-01,-1.144925646940243125e+00,1.095308793150415960e+00,1.089204869572815815e+00,-1.301972817555257719e-02,1.383229091202557159e-01,3.735868222596126498e-01,6.855204601026976263e-02,-4.506755884894428910e-01,-1.761823793981600120e-02,8.034417559277604592e-01,3.231528282896804494e-01,-5.181823045387600191e-01,1.114834054614618708e+00,8.202981131159274575e-02,1.800624163979545334e-01,1.082743156490161729e+00,-6.332053118635694311e-01,1.295611304928596219e+00,1.447905762844447705e-02,-6.499824964512291858e-01,2.160700701189218198e-01
6.657967170437916193e-01,7.859624513125635925e-01,-1.681292308350178732e+00,-6.192357642433354847e-01,1.425931647664721691e+00,-7.717480128451097432e-01,1.763006905472946362e-01,3.051071428215544890e-01,7.434836110678679777e-01,1.332191682336905991e+00,2.259143521569164204e+00,1.081217901338170195e+00,-3.026230432236793888e-01,-7.922512061528907967e-01,-6.140421159507217785e-01,5.026119500516075256e-01,-8.047658081836273070e-01,-9.477763311997735585e-01,8.865386287080410099e-01,1.223434547191145638e+00,-8.556742768988596926e-02,-6.638136290460906475e-01,2.452832769653779665e-01,-4.779182323063488336e-01,2.026314101210589858e+00,1.307463802953561308e-02,-1.446810525756670573e+00,-5.652498759208097745e-01,3.005361128330489295e-01,-2.358051222370753652e-01,-1.724285276677037126e+00,6.319606095816810987e-01,-2.637877723570793531e+00,1.162925709843550370e+00,-2.493557122282744898e-01,1.263315961982683699e+00,5.522409818985956065e-01,6.919662776873926335e-02,-1.094067873993567419e+00,-5.851645649624905854e-01,-2.012803791517400409e+00,-1.254148439599444588e-02,-1.366597318985095955e+00,-1.639003851498887387e+00,8.848871305542497234e-01,1.218591161983459292e+00,4.818005046976317485e-01,-1.341922604197415936e+00,2.697936828565560274e-01,-3.724601462903712190e-01,-1.210074291742939678e+00,8.679164008863923807e-02,5.933751179864648062e-01,-8.483118949909883577e-01,-7.586256263852529935e-01,8.521419444713038138e-02,3.170846590028358336e-01,2.916571666194000059e-02,7.290320198623014003e-02,1.894612223869702461e-01,-1.025724325273597692e+00,4.186308995717246684e-01,-7.595364230213220713e-01,-9.590979034579814044e-01,8.649784980007558799e-01,5.544280372707365290e-01,-3.312582690145590703e-01,-7.162598672067684857e-01,-4.273783584156016224e-01,-7.535546776777989342e-01,1.047105472291117279e+00,6.002650262749118504e-01,7.031779290364644774e-01,-1.476981919311914360e-01,-3.955804305617381389e-01,-8.577015484718908400e-01,-1.110981359816571423e+00,-3.100611533142054177e-01,2.213640774640607822e-01,6.281784868404595157e-01,-1.337466875036336378e-01,1.779416973108947309e+00,4.580127006798804246e-01,2.841445947144659034e-01,1.482905145025124050e+00,1.260770679565647256e+00,9.562299247495708032e-01,2.750121293664660738e-01,-6.651592171503742934e-01,-1.194637890318890477e-01,-8.059871896526468182e-01,4.018823321940300231e-01,-1.792474205572153867e+00,1.254184210147303080e+00,8.681349290980848732e-01,1.718491894598196956e-01,6.618597882597855309e-01,3.278440227521398076e-01,-3.533085109590243245e-01,-1.762251329151876433e+00
-2.342304281004862088e-03,1.229124988211611313e+00,-9.046128357116097751e-01,-1.532513067165392207e-01,8.566282529833149084e-01,1.639290644635960914e-01,5.941200771035127365e-02,-2.291726224850372806e-01,1.984623769544509586e-01,1.305972853547369583e+00,2.301073168940194869e+00,4.897737760762491677e-01,-3.857074792567369292e-01,-3.384280277419994820e-01,-1.100035693091085953e+00,1.649077216630321363e-01,-5.911403880330068361e-01,4.120448455292888834e-01,8.389275481090673336e-01,4.529703998885488692e-01,-1.429006367329158422e+00,1.625756251815873854e-01,3.197920057486945411e-01,-1.752342893360380460e-01,1.837525258526212957e+00,-1.191835322234796157e+00,-9.435892952192693750e-01,-4.188710257119211411e-01,2.597643761425190712e-01,-3.408723308901449589e-01,-4.525398929098126133e-01,-2.575822175234319666e-01,-1.927349765937384385e+00,8.970557674362833467e-01,-7.467320148746607877e-01,8.849548895732208820e-01,-5.532467215994016918e-01,1.701367871497616868e-01,-5.383173562050642680e-01,-6.043140116451382188e-02,-9.887515553161495552e-01,-8.029140341891793931e-01,-1.517754946301531183e+00,-1.083144040001590369e+00,1.004923545442024668e+00,-3.434137495257852390e-02,3.738558199980901997e-01,-2.286630980249012346e+00,5.725831612207645804e-01,-2.882020751057296493e-01,-6.386781187506740398e-01,5.756461496751476004e-01,-2.625194437668180170e-01,-5.930868602779241217e-01,-1.223351360049493186e+00,-3.984056135385721231e-01,-3.337578284275257712e-01,-2.198819821254000551e-01,1.982554033270811922e-01,1.148195406393299089e+00,-2.318782321354273535e-01,-5.048662318033632079e-01,-8.963555862957424125e-01,-1.076526254194357657e+00,8.148669883418054871e-01,1.060788800133118714e+00,-3.841719275248506871e-01,3.988367406370506019e-01,-1.843837839346287866e-02,-7.466195559042683172e-01,1.165422615031215914e+00,1.006932063480958650e+00,-7.698807998426049348e-02,-4.057206501659087472e-01,5.053724737387932375e-01,-1.655244530336271724e+00,-8.412294461397140655e-01,-5.576208476052703089e-01,7.585539439450263988e-01,1.212018766846291173e+00,8.199338565450920990e-01,2.105556569846251502e+00,3.566346180988126946e-01,2.572441053216622531e-01,1.519904883987217126e+00,7.365581768750357750e-01,2.002395654045606488e+00,2.904385696050110766e-01,8.345119986322943606e-02,-5.390600310349451529e-01,-4.029912825273112009e-01,1.087441743452228354e-01,-6.950626592864493913e-01,1.263561955804629156e+00,6.366772549532781489e-02,-3.569188054229053275e-01,1.441864934472871340e+00,4.224814722468059891e-01,4.093958854252381374e-01,-1.006814138820950166e+00
