1.606029466757918023e+00,1.777581334274551950e-01,-3.360071283608965786e-01,-7.851479810629962142e-01,6.163040030065335406e-01,-8.582894271002825537e-01,-7.326046697284256393e-01,4.034966156204611298e-01,1.239813936453310950e+00,-4.482995703912761032e-01,-1.152965950797572997e-01,4.879637866341099417e-02,-2.476810688668322324e+00,-2.746713545206138640e-01,-1.139125012979360363e-01,8.237695426688034228e-01,-1.147539164959670677e+00,6.081221976073630797e-02,7.368272110979197376e-02,2.495099930370466013e-01
-2.942374541192853132e-01,-1.936542139209287139e-01,3.805070820599883441e-01,9.838486626108671196e-01,-4.606166218610025509e-01,3.002740162279568525e-01,7.278600357863896919e-01,5.739093529394306836e-01,4.016353581838025266e-02,2.272012248370447463e-01,1.313604909639171758e+00,8.627314093766277336e-01,1.350574573290123981e+00,2.817181607251357245e-01,-4.030253107125355422e-02,3.029480507236121944e-01,1.692043413436709609e-01,-1.232494621833083892e+00,4.104054953677148676e-01,3.279725586230165801e-02
8.578659665142730484e-01,7.153650928979035095e-01,1.296355583277523538e+00,1.602511539160089704e+00,1.013587335430873537e+00,5.712524939091143672e-01,9.729284236589341717e-01,6.764604823336890504e-01,1.089897072587877380e+00,6.818629926833283950e-01,7.284836193411495797e-01,6.486686047788898790e-01,1.108326092315756961e+00,3.601104011821368300e-01,9.149185336760595755e-01,1.115964738395494926e+00,1.450190056410380457e+00,3.524822128404427324e-01,7.944403949756724259e-01,1.031110076077072613e+00
3.623915437060731271e-01,5.326808603421949728e-01,6.249017157830509817e-01,2.295510092834325278e-01,5.207497345182084958e-01,-3.877551443014349286e-01,2.114826453419179630e-01,4.402986983434039048e-01,3.768011091568691517e-01,2.619092993258444538e-02,8.634474466911330470e-01,5.715813122853008466e-01,9.175590142218303935e-01,1.814027375486439997e-01,7.837928560330107430e-01,1.122267698858818274e+00,-6.111587038254874260e-01,2.684478052800629011e-01,6.414228436376088194e-01,4.349039122540673818e-01
9.145829058943145684e-01,4.143788266522345221e-01,1.340588421130942676e+00,7.944967392705358789e-01,6.110370459896536932e-01,6.679486278052379489e-02,5.054130618694374633e-01,4.712297326755757187e-01,5.880925932413495483e-01,3.310788306293824812e-01,-6.145533430311393014e-02,7.019142892682630475e-01,-6.946613696653898551e-03,3.534223883894597740e-01,1.665772502056531712e-01,9.471470588852451966e-01,3.653707485624612672e-01,2.422308402854439491e-01,8.250587013607437736e-01,1.090851359299745971e+00
-2.408023508133501356e-01,-4.225993042397239718e-01,-1.012545166486527454e-01,-4.481651086632107983e-01,-4.910688226130210943e-01,-1.064161572045438930e+00,-1.173091738675333895e+00,4.899651640198310343e-01,-4.775033473265540840e-01,-6.240239834596841284e-01,-7.308879649803462497e-01,-1.052440822901054895e+00,-1.465115106426246205e+00,1.461381034690077407e-01,-6.882167402227936659e-01,-9.296268621530781040e-01,-5.676678670960046968e-01,-1.183204820348362718e+00,-6.976555812398559375e-01,6.921655298955017299e-01
1.095959404739152099e+00,6.421169602204701565e-01,2.651178087273858286e-01,4.504453601491000686e-02,-2.314079665166753896e-01,2.074497832901807670e-01,4.293645803325541466e-01,7.153253224649902542e-01,6.672594224906338578e-01,6.058818477097044353e-01,6.169934202682753055e-01,7.484199968504495759e-01,5.820459109708425727e-01,2.511410762374666206e-01,4.893912944423707556e-02,5.124635162632993346e-01,9.222374334546357133e-01,1.239008956380235560e+00,9.543785885838488303e-01,4.540461532038571058e-01
9.305000325394565674e-01,-8.392314711627144042e-02,1.374894392293636081e+00,-7.226983012326654299e-01,-4.556568729015583741e-01,-2.073263002323438298e-01,-5.730104692642689068e-01,-7.444821529055755116e-01,-8.066371055928108769e-01,-2.760394911504739923e-01,-5.153818467819031302e-01,6.602846016697418996e-01,-1.486714378357087529e+00,1.677447270815880520e-01,-1.147761684756048561e+00,9.241946769054328048e-03,-9.661033943152242953e-01,2.169751305169640154e-01,3.911741207705177886e-02,-1.325852741552009662e-01
6.129841166782723505e-03,1.856249068159799842e-01,-1.080617828607480513e-01,-4.185185882281054481e-01,7.231611791408515399e-01,-9.161450016073190150e-02,-1.728364468870230430e-02,3.315884366788851012e-01,-2.048653656803176848e-01,3.308375955535557966e-01,-4.750064564173582249e-01,-5.150123818127360503e-02,-1.350762318813278018e+00,9.341644982032192290e-01,2.935627473637290596e-01,-2.339741638430795079e-01,3.334601949151728695e-01,9.164589985201889721e-01,5.424021745988494986e-02,8.854570964520369625e-01
6.627193389082762787e-01,2.485296183184622365e-01,6.627514172420461147e-01,8.324296760173437448e-01,7.448810307660740371e-01,9.422055569894599580e-01,8.354020027343616039e-01,3.426521944942852449e-01,9.529373003568289424e-02,7.469418222593757761e-01,5.468075887589203266e-01,5.782626014967280348e-01,8.602931453120903349e-01,6.441917556507803511e-01,1.384793463606764641e-01,5.572645139091165767e-01,8.669025284949365417e-01,1.008146439282046281e+00,5.713705325904174792e-01,7.454813105147897745e-02
4.199048022600064822e-01,7.735644383178262862e-01,4.181480855619179038e-01,1.158838781297719667e+00,9.739081318636556572e-01,1.789482899273097949e-01,5.914952721491537613e-01,5.460719583832882584e-01,2.051523785249647069e-01,3.450524724519141162e-01,3.442667964280347603e-01,5.990125695231263148e-01,6.705359658387830546e-01,1.275205486743941741e+00,3.027311089320607052e-02,9.984567406969597769e-01,1.773536061709299338e-01,5.240250064033938893e-01,8.575662301121158571e-01,8.510704045771322335e-02
4.971314423845307751e-01,1.274789866362316115e-01,-4.033790067319636963e-01,-1.968362865328643699e-02,1.948568202611699329e-01,2.241198878785899129e-01,-2.420954548981355675e-02,5.868948628681481816e-01,1.407915531387254025e-02,4.994342044927749247e-02,1.598391999674949604e-01,2.176697924693064556e-01,-4.333655513415629046e-01,7.308975997521165446e-01,-3.213498143304134858e-01,-2.133743520584273912e-01,-1.225588896200240502e-01,1.215025956000150148e-01,3.368195141068390797e-01,6.495015833533515082e-01
1.215531236059214537e+00,5.933984397297064062e-01,9.497016660588830650e-01,1.109803645797366789e+00,9.915940244937947456e-01,2.616763314778133287e-01,5.936975531339407919e-01,1.051088088744295934e+00,7.082550698293744729e-01,1.176293243223539120e+00,2.951682971452805337e-01,6.973810774299756821e-01,5.544995633923214262e-01,6.615703547265465723e-01,6.933315950118268400e-01,6.930940258732509740e-01,6.102083240343227910e-01,8.568564110206846607e-01,8.886939265053289683e-01,3.543711496260321669e-01
1.016553087567796831e+00,-4.400004157073761357e-01,1.212036312006846916e+00,7.940460927525611057e-01,3.869616276579559977e-01,9.849383218848561938e-01,6.270924643559679934e-01,1.052352332699761028e+00,9.923996095418777252e-02,5.844628601060953832e-01,2.136702371212686913e+00,1.020599818720727026e+00,1.172059702653167612e+00,9.009740287560227268e-01,3.264151910788195554e-01,6.936417354101839239e-01,-2.297336986104125955e-01,-4.952353295640488651e-01,-1.539292742764417771e-02,6.627147673920366078e-01
-1.303332422822258974e-01,-6.821364179354552082e-01,1.370562282387967734e+00,2.974217232989526671e-01,-4.958502389057682369e-01,-4.163515643262624688e-01,-2.222625159358652125e-01,3.719795107130556833e-01,-1.252017215405419048e-01,8.320083216205285959e-02,5.854268534434676763e-01,-6.395168550974240640e-01,-4.015469540007582383e-01,-8.634741196448659784e-01,1.977519061248589893e-01,8.066045831414768719e-01,8.102735317563950629e-03,9.394750026626459694e-02,-1.186544641135481193e+00,8.575696489555964530e-02
3.261343729982922324e-01,2.525461569058296551e-01,-6.732404320045110024e-01,-3.363384035413319317e-01,1.196935414705908585e+00,1.884468178392963711e-01,1.162042909557355480e-01,5.774557534512757551e-01,-2.762599088334827813e-01,5.607731126395933824e-02,-2.074839251611657401e-02,-8.110542194108241731e-02,-5.229666112609205886e-01,-5.349229210100694271e-03,3.039033180851708482e-01,1.899731231733477188e-01,-8.704721761552176584e-01,1.573235677970065416e-02,3.452285637277763275e-01,4.476620653121598514e-01
8.987902237534536876e-02,4.381258960300810079e-02,-2.578801137721827286e-01,2.102895238251031862e-01,5.623362981458933652e-01,7.873915429261443277e-01,-2.570315366626063809e-03,-9.949954968471201588e-02,-2.016163828014343740e-01,-3.445364440061515765e-01,-4.081405985918401536e-01,5.481892598807722727e-01,2.342352252719819561e-01,5.769235231561554711e-01,3.847040250878107082e-01,8.495100994726049182e-01,1.604859581671271296e-01,7.508401579187642949e-02,7.139473010630948968e-01,6.219212536704611383e-01
3.877594190546503339e-01,1.041580774350325367e+00,6.805685824625760105e-01,6.099252952974485442e-01,7.629105724443032699e-01,6.777676927085436454e-01,7.021205206127824061e-01,6.602457337701335138e-01,1.003316694805948123e-01,1.711869187143337176e-02,6.627746376223806468e-01,5.387591405444271953e-01,7.663914971489241834e-01,3.449695549219918278e-01,-9.753692993022253233e-02,8.795535959838325368e-01,2.416476111829065909e-01,1.295948848615527949e-01,8.001844246942794170e-01,-3.114087676690874967e-02
6.293997562231951060e-01,-3.725327974814401366e-01,-1.539340468007718669e-02,6.734078653459707464e-02,3.983672461546354238e-01,-1.605287720569772147e-01,8.161616324644268561e-01,1.679153638837602028e-03,2.324636591547643849e-01,-1.080331064493460919e-01,7.999893910850620904e-02,2.622206642635188101e-01,2.984202150490170569e-01,-4.108975562852851260e-02,3.213513091332589333e-01,-1.637682020014134543e-01,4.354057636597335468e-01,4.845776540851521319e-01,3.688502284216019222e-01,-1.643893028271087575e-01
4.916268610495563851e-01,2.618365110883302815e-01,6.741378496990134694e-01,2.256725369850211271e-01,9.491075253837397696e-01,-3.196811401182956813e-01,1.593234944041739543e-01,-4.954943259826826707e-01,8.658493376667067976e-01,-1.600496604403681133e-01,-1.342280343428932099e-01,-3.255063861152163729e-01,-6.304121525682561122e-01,2.579871946295155816e-01,4.259860312643733438e-01,-3.382326626696448985e-02,2.186518355209119413e-01,-2.553427766403760235e-01,6.931060306290471873e-01,-7.948842443311748829e-02
6.567485779549413205e-02,1.055497131617920831e-01,4.941318852675527507e-01,1.244270829635939629e-01,2.162671823175181252e-01,2.636272243788173597e-01,-3.749789706327756322e-01,-1.510693832188866048e-01,-8.169450739809680506e-02,6.946084603130833757e-02,-4.153332665902897958e-01,-3.456090701374912033e-01,-1.431562043680863761e-01,2.513571432368845171e-01,-2.372518921711890341e-02,8.381826139395827380e-02,-2.820592520504960898e-01,9.709868772456048402e-02,-1.140134309729745887e-01,3.187326718616930177e-01
2.955781238597345872e-01,4.005500723997850177e-01,1.051058106975755191e+00,2.609623889625575233e-01,8.424606233702918168e-01,-2.665233659160097246e-01,1.952540393895564885e-01,1.626160808362812904e-01,-1.142958848186916287e-01,5.183335113000253624e-01,-3.511370180772074856e-01,3.379120498382350291e-01,-2.239487735222227272e-01,-3.187591853696334354e-01,-3.580324795855088782e-01,-3.898618280891447685e-01,-4.147087678176781256e-01,4.528779488247480223e-01,3.155183695289794366e-01,4.664947037304797983e-01
1.865616561329711542e+00,2.120476067235857187e-01,1.264061669056133042e+00,3.999826983226448252e-02,-2.048657354246195550e-01,9.368395574213485011e-01,-4.133830473802900898e-04,6.788857195299667913e-01,-2.016252604681607885e-01,6.533601231831100975e-01,3.507110957910346549e-01,7.763123099811845007e-01,-1.500536518886360082e-01,4.351617868851789805e-01,-4.367801391110952003e-01,2.800031967065422234e-01,6.140007741747838255e-01,2.021612934157705210e-01,9.682374927466435022e-01,1.118863261031413980e+00
8.190111853934818331e-01,-9.233877615407110051e-02,6.881794187792578121e-01,4.045897766272784635e-01,1.255796429475849241e+00,2.242301473347670382e-01,-1.541340481777113934e-02,3.858723844555838056e-01,1.010550634124750546e+00,-1.563329479474462047e-01,-2.847615092776535350e-01,6.365441582636208739e-01,-1.041897292975701106e+00,3.375029859661470288e-01,1.122319506364825914e+00,9.843640474990508760e-02,1.165881306285414948e-01,-1.083122841024755506e-01,1.171950252840498335e-01,8.985479635469740822e-01
3.229396930668630428e-01,-4.310700686039472401e-02,3.928549054224486636e-01,-3.314058155069860012e-01,5.825130054852608111e-03,8.645615391414407380e-01,-5.032302522254044064e-01,9.319842523051738992e-01,-2.913933114620239628e-01,9.040205689534546174e-01,2.374524099941992261e-01,4.706886535305462860e-01,-5.300689733797013803e-01,8.616526288747184958e-01,5.321565538970060016e-01,4.970104091883674191e-01,4.048724358255453848e-01,-3.443642021116062324e-01,1.769336585134420603e-01,-3.607767267327065264e-02
7.060680800999568074e-01,5.223084174809133895e-01,3.450932965252443418e-01,7.304949082209644118e-01,6.848348757685416288e-01,4.398407447461847308e-01,2.823991876359306930e-01,2.955854014246294126e-01,7.773623062345191848e-01,4.447789708158842448e-01,7.950997852903276542e-01,1.007994454473911450e+00,7.204066882593797017e-01,4.586475593647724724e-01,9.372529517507744989e-01,-8.516481248458424025e-02,1.103490017016501401e+00,9.886853720301062021e-01,4.689652270701241688e-02,2.165206993270353819e-01
7.805419008268802417e-01,1.193409402710986222e-01,1.740158168585266840e-01,-1.243863725403617088e-01,1.071251234585759216e+00,9.969168752549471824e-02,6.893859032869651404e-01,3.942463229103652655e-01,3.609635903736338469e-01,2.000390181952191038e-01,-7.886554454787593482e-02,-1.836848787166758812e-01,-5.060211147590772951e-01,-6.003688813833999577e-02,3.478914949786922062e-01,1.695582887642431147e-01,3.844716679024528516e-01,2.456903980467974313e-01,3.110855155290767615e-01,-3.708079499855740369e-01
6.113590574759705243e-01,-8.327568917783954028e-01,-2.826085316693672245e-01,-5.019478201202584033e-01,-9.399459023148473702e-02,5.892592455244414218e-01,-6.853480401789368015e-01,-5.090402084981491271e-01,2.820630291702420078e-01,6.652606953590675665e-02,2.860693761362952392e-01,-7.039362568568812151e-01,-1.059867785035214061e+00,3.077608956641154636e-01,-8.357890470345189504e-01,4.298553742792099452e-02,-3.288927552236128437e-03,-7.962309648858145739e-01,-6.568157746875433745e-01,9.897147359517934895e-01
5.929343448837277597e-01,3.145321849993899521e-01,1.360568784734239034e-01,2.362408265741505753e-01,4.577275509219538296e-01,4.780343663784166752e-01,3.269024366314559615e-01,4.754109932330083943e-01,4.072328438093099634e-01,2.932003763492951887e-01,-1.796978005059265693e-01,1.646032858622384354e-01,2.098006382130254352e-02,1.096617220194755271e+00,1.635538986260610395e-01,4.198505054999900066e-02,1.122385864290668556e+00,8.305520677630140458e-02,9.613325018664996280e-02,3.558319832815582534e-02
8.406936567765762591e-01,4.175818605807648520e-01,3.885606160643031437e-01,9.748185940760217827e-01,4.726031540545553855e-01,8.172697920214834211e-01,4.508584235362221859e-01,2.906047003895957381e-01,6.866324502341155656e-01,8.954479843609303158e-02,1.519343083353308088e-01,3.655861053789583037e-01,7.614170320096292910e-01,-3.508075019706579506e-03,1.327503264710792885e-01,6.990242417512974038e-01,2.451558107580486257e-01,-1.103209417742303244e-01,8.450353643487527044e-01,3.601638242360830078e-01
-2.960219455226638097e-01,2.592781602728189694e-01,-4.224683583741023485e-02,4.198159729663729078e-01,2.921099645775580567e-01,-2.855504184936416556e-01,6.018257342791527575e-01,3.726449998442452061e-01,-8.533942269174031869e-01,6.893756759770118814e-01,-2.043770169668079617e-01,5.011745137024506969e-01,9.667335043618924262e-02,5.292906212675424493e-01,5.302764303725455708e-01,3.043162882879527631e-01,7.672939957587199267e-02,2.040701446964124366e-01,1.199042603178553268e+00,2.134461401235336342e-01
3.301513890912101123e-01,3.881285319759576469e-01,6.060983688852409346e-01,2.688744409921219880e-01,5.828305064896099896e-01,-1.172053675813599510e-02,-6.285967997398485274e-02,8.046959818588574065e-02,-2.011482867020320531e-01,2.650469861472188812e-02,1.631074400285373316e-01,9.685203924565173594e-02,8.499366901223605331e-02,4.790714545032075805e-02,6.350324631619300719e-01,1.028515212555445091e+00,-2.892546734263169977e-03,7.317349475056977859e-02,1.060282743743294231e+00,9.134329838620047770e-02
3.972869548619977764e-01,-7.457823790847174783e-02,-4.947706269214613428e-01,7.482732405017605837e-01,-4.360905658104576865e-01,5.564166600022748543e-01,-4.197202545744525143e-02,5.272963907611044609e-01,6.504258545648481382e-01,3.049342718713327072e-01,1.882192680945216634e-01,1.919055675411859146e-02,5.937567307213537961e-03,4.989580101668784629e-01,2.033462619218073461e-02,3.818762025051361531e-01,-2.208506368649841567e-01,3.751859419539695928e-01,9.307688750702509950e-02,6.529532175115182469e-01
1.857957835831687554e-01,-2.597958843595664646e-01,-2.803608900708032814e-01,-1.353135326662586180e-01,5.259658458258196223e-01,1.203066440966504003e-01,-4.206421595388110113e-01,1.304016522277098578e-01,5.363329356491208788e-01,-2.971788795092253355e-01,-2.510956511833928873e-01,6.206288820783096849e-01,-1.662035685507504829e-02,-3.199303371168565890e-02,-6.364427158138756188e-03,1.753366130993919136e-01,1.256585275030857873e-01,-5.331202521225243407e-01,2.999500813633171892e-01,4.111762822837965459e-01
-3.564290303018125550e-01,4.859241918192234166e-01,3.813816272324752066e-01,2.506636265449644352e-01,7.119642740258804725e-01,6.322043561428652980e-01,8.205101536990261346e-01,2.472967095256964343e-01,1.314075904105632964e-01,8.577188743947280480e-01,1.072140288698648636e-01,1.299240456148107181e-01,8.271886400106698289e-01,1.416520763856799148e+00,3.992493585495597852e-01,2.909046932108034778e-01,4.189552167032744023e-01,6.072145888212214793e-01,8.560856971348973499e-01,1.746356374421452751e-01
5.317528862949281176e-01,3.189726412333623862e-01,-6.964260731393208115e-01,3.477144596752281269e-01,3.524494211478569894e-01,5.218011231691210838e-01,-6.454978387513751192e-01,7.949997241780104584e-01,-3.987967717762961328e-01,2.819057653841890443e-01,-2.453925261304903682e-01,1.099104098263526813e-01,-1.148041733958619220e-01,6.184965385854770403e-01,-6.459208959755182583e-03,1.333957051938418070e+00,-1.968557341319601417e-01,6.799398235930143031e-01,3.112306553345530191e-01,-2.428462776574497606e-01
-1.394304580774921032e-01,6.788660069488783311e-01,5.043732113681889118e-01,9.892322056493186855e-01,9.408378915003042797e-01,1.662422169443168452e-01,1.221187839138386577e+00,6.077909969329390316e-01,5.681220940617621729e-01,8.928414979836568621e-01,1.286776050860085618e+00,7.195056669045908349e-01,6.471574651321200244e-01,2.072089801133772113e-01,1.043214904309568869e+00,4.553214246329057024e-01,-3.883931920042873326e-02,5.849149297069885511e-01,5.978922735252872878e-01,4.713905805905099222e-01
3.510034290973336191e-01,1.911642498983693039e-01,-2.577446612794820346e-01,-1.543898622458659275e-01,5.925273325698320326e-01,9.232223608936451775e-01,6.086474181391277050e-02,4.797801009658033133e-01,-1.090126542788372732e-01,4.084934318328976022e-01,-1.062492173510769383e-01,4.970900101414621464e-02,-2.831779399941272146e-01,5.672911296094088618e-01,3.249828160119375697e-01,4.193047435964263880e-01,6.428114510615487998e-01,6.533427522187220671e-01,1.551531320312139750e-01,4.592007692530755136e-01
4.758797828052152012e-01,7.281781585920413802e-01,1.112193565013955797e-03,-1.472914141746824342e-02,4.211487658988959937e-01,6.562790330517224158e-01,5.148840274117788551e-01,4.187294925297443959e-01,-5.733884406507556639e-03,7.377849150462714167e-01,1.239039756328251390e-01,6.337084699019438494e-01,1.072152472043346627e+00,-2.762619726374175855e-01,6.989725607675198460e-02,3.843993206338608415e-01,8.308371350314783799e-01,1.135759985217575929e-01,2.989352896737186849e-01,1.230434137327451050e-01
6.619727410606445206e-01,7.853712473871673483e-01,-2.628390866304882167e-01,-3.768191769753794218e-01,7.180517195969045030e-01,-5.727555757314801710e-01,-4.451927703431738381e-01,4.904464738537295254e-01,1.260890175440868843e-01,-7.170031589759201518e-01,-4.448748129068959556e-01,8.940518960897635425e-01,-4.338499506003359873e-01,-1.397674918015821832e-01,-3.582512266906379833e-02,-1.169947309003767089e-01,-8.418281009526006331e-01,1.691517520933360011e-02,4.972993168346608317e-01,1.006653922729956907e+00
1.147686928537476669e+00,-5.006551402961429559e-02,-7.376761141827556933e-01,-7.892134620991315686e-01,3.760818221717776577e-01,5.328792351819101603e-01,-2.310441318568918490e-01,7.093759781824953148e-01,5.689291606593913642e-01,-8.298528683839654363e-01,-8.090678240861096659e-01,-2.805465584042732274e-01,-4.503388460989146691e-01,3.104485332563799438e-01,5.689591335549742945e-01,1.028260167352182064e+00,-3.242925757373297246e-01,6.082976312578124434e-01,6.301698592249238562e-01,7.543160230015668599e-01
5.263740708419260006e-01,7.418586483248779118e-01,2.126986973999999558e-02,-1.620185034024778647e-01,4.846715820874267222e-01,1.885937533397871041e-02,2.072688232526719021e-02,7.995682723398317426e-01,-1.578690509353881388e-01,4.606666642229276243e-01,4.485415558156466420e-01,1.011244803752360810e-01,6.856755644655491144e-01,1.961128058148397801e-01,-9.015776568235704669e-02,1.016901533862009765e+00,5.495966363112936293e-01,-3.279843022988937484e-01,5.235725930242607351e-01,6.894947237098131287e-01
2.956608126350209753e-01,2.065346850911743692e-01,5.440536419541052160e-01,1.637205280772441873e-01,1.426827516452341960e-01,8.843154011971983142e-01,5.993417753400868131e-01,1.147455673342196336e+00,2.800048266016384457e-01,5.836695819099154553e-02,1.389291295530809434e+00,8.841836228194847047e-01,1.007178638710390928e+00,9.637497281016885742e-01,9.360593495266429365e-01,8.704052463978860787e-01,1.298374893065402380e-01,-2.772318636757981070e-01,2.203296576170246102e-01,7.660817063510035885e-01
4.055582629381179749e-01,-5.124580205418052259e-01,-3.041640655327795262e-01,-5.004077610024186828e-01,8.622633782062939511e-01,-4.901480430843795782e-02,-9.291830153550738602e-01,2.248125551397096022e-01,4.933110798991700158e-02,1.205780513123904801e-01,-3.304821697166205330e-01,2.055983713782340641e-02,-8.928806308906746259e-02,1.254463391555472818e+00,-1.021070903239564620e+00,7.736565616338372808e-02,-8.345519059988922850e-01,3.370720848257186542e-01,1.024763716895775501e+00,3.702414171619734518e-01
-1.422912876926779036e-01,4.802061407366179369e-01,7.863252584906792464e-01,4.954296073098345410e-01,-1.791579654772791630e-01,8.780384590868346439e-01,1.342158683316253542e+00,2.307321350095069834e-01,2.753128677632332155e-01,1.195824527105575186e+00,4.999094680058935869e-01,1.387139108888462216e-02,9.437520941571068134e-01,3.503535837935382591e-01,8.735574224093214379e-01,5.620274572596634099e-02,9.935019310088085698e-01,1.607892124629300756e+00,7.068984372037805386e-01,7.702131408985782857e-01
9.451916394825629064e-01,-9.539528708764485332e-01,1.005181443458818435e+00,-2.572014521742888027e-01,-1.256234900724224057e-01,6.468737041952814237e-02,6.162423915561847654e-01,6.157372099100405505e-01,-8.272255042960823257e-01,-3.386053432538926877e-02,1.178238998939604987e-01,7.003056076163152177e-01,2.060031532415171895e-01,6.589101784382638272e-01,-5.577389543503962210e-01,-2.326345569005917602e-01,-8.772266088367661752e-01,-7.572257608175693155e-01,7.044637202069615745e-01,1.444062756063636987e+00
9.622300692964973479e-01,7.380990725621341397e-01,1.509074400334428745e+00,6.639633831986349044e-01,1.414712604324657175e+00,6.597848596458080750e-02,1.549514416542714379e+00,9.002594253830247251e-01,1.206144378201520873e+00,1.136551182935711557e+00,2.591543337045030815e-01,8.825118482528149233e-01,4.846954674792298134e-01,1.297365753261595644e+00,9.321114696281052048e-01,1.122953491608456478e+00,3.952993038789112679e-01,5.899529446316906789e-01,1.195999419196590807e+00,8.793798535512513670e-01
5.808720520579869762e-01,4.558266795431198948e-01,4.854243593775248167e-01,-7.809683077982249033e-01,1.101026372356572081e+00,4.871788755725179332e-01,4.411334201188641391e-01,-1.665786456281073691e-01,-2.644394829111026968e-01,-3.017055209671751226e-01,-9.085387273262011121e-01,-6.922745152770150012e-01,-1.800537695056409149e+00,1.088338057521243352e+00,-2.190489182260889345e-01,5.089913216804188290e-01,-3.290845863344297739e-01,2.392574274092476860e-01,8.968801622254487516e-01,6.494657098678228158e-01
6.986166433855639513e-01,-7.136382252078306010e-01,6.279592236315022502e-01,-4.100093926868719763e-02,1.311836842280484361e-01,3.416902828742762743e-01,-1.474139673977413467e-01,3.861751064157223357e-01,1.532984003975669529e-01,-2.192400449469472379e-01,-1.015081494625990066e-01,-3.574899473262034277e-01,-3.676403414987448603e-01,7.651857870505319736e-01,-2.220581885695045998e-01,2.500275132757178165e-01,-1.691018752737080688e-01,1.546215309751200195e-01,3.206630633248021278e-02,-5.055477141485578696e-02
2.013718400622354299e+00,1.308711189823272281e-01,-1.076599684954206576e-01,-4.870787539982131265e-02,1.489593401970846775e+00,-1.996946070296426734e-01,1.168401407082374499e-01,9.733483586744728910e-01,1.267190349499345059e+00,-8.538143785044435830e-02,-1.267508563181586556e+00,-7.033315295981851234e-01,-1.665063720948506854e+00,4.203401152521497042e-01,3.039168712691602825e-01,7.431441301417631706e-01,1.035326114335466396e+00,1.504748803120401268e+00,7.574548677923644835e-01,1.647914723670162784e+00
-2.509893785339190608e-01,1.791838161465822699e-01,9.250264758828601330e-01,8.042444577460322597e-01,-1.671847168997706301e-01,6.365499197701646183e-01,6.398665550043572958e-01,1.034870470406310528e+00,8.364046891923607729e-01,9.561641614404987610e-01,4.338165016235714239e-02,4.160548032152602826e-01,-1.048026913743058536e-01,-1.690223359159528649e-01,4.649441176234808681e-01,-1.452128944045783521e-01,8.249613266408478696e-02,2.849046586508308665e-01,1.089836371491374745e-01,9.441285273022496094e-01
